130,phishing,offline
4614,scamming,offline
4759,phishing,offline
5033,scamming,offline
4749,scamming,offline
4344,scamming,offline
4752,scamming,offline
4615,scamming,offline
4896,scamming,offline
4682,scamming,offline
4766,scamming,offline
4758,scamming,active
4748,scamming,offline
4791,scamming,offline
4786,scamming,offline
4747,scamming,offline
4751,scamming,offline
4824,scamming,offline
4792,scamming,offline
4768,scamming,offline
4793,scamming,offline
4842,scamming,offline
4822,scamming,offline
4750,scamming,active
4847,scamming,offline
4762,scamming,offline
4851,scamming,offline
4799,scamming,offline
6145,scamming,offline
4848,scamming,offline
4744,scamming,offline
4874,scamming,offline
4943,scamming,offline
4290,phishing,active
4886,scamming,offline
4884,scamming,offline
4453,phishing,offline
4867,scamming,offline
4800,scamming,active
4765,scamming,offline
4692,scamming,offline
4932,phishing,offline
5397,scamming,offline
4826,scamming,active
4883,scamming,offline
4961,scamming,offline
4924,scamming,offline
4948,scamming,offline
5011,scamming,offline
5017,scamming,active
4628,scamming,offline
3394,scamming,offline
5002,scamming,offline
5227,scamming,offline
4926,scamming,offline
5091,scamming,offline
4804,scamming,offline
4796,scamming,offline
4964,scamming,offline
4923,scamming,offline
4877,scamming,offline
4917,scamming,offline
4966,scamming,offline
4823,scamming,offline
4934,scamming,offline
4946,scamming,offline
4427,phishing,offline
4945,scamming,offline
4906,scamming,offline
4957,scamming,offline
4968,scamming,offline
4477,scamming,offline
5005,phishing,offline
4994,scamming,offline
4654,scamming,offline
4902,scamming,offline
4933,scamming,offline
4829,phishing,offline
4965,scamming,offline
5022,scamming,active
4833,scamming,offline
4593,phishing,offline
4852,scamming,offline
4280,scamming,offline
5008,scamming,active
4870,scamming,offline
4818,scamming,offline
5044,scamming,offline
5041,scamming,offline
5184,scamming,offline
4875,scamming,offline
5750,scamming,offline
5097,scamming,offline
5558,scamming,offline
4984,scamming,offline
4899,scamming,offline
4259,scamming,offline
5003,scamming,offline
4900,scamming,offline
5305,scamming,offline
5077,scamming,offline
5021,scamming,offline
4869,scamming,offline
4941,scamming,offline
5025,scamming,offline
5076,scamming,offline
5137,scamming,offline
5084,scamming,offline
4993,scamming,offline
5297,scamming,offline
5150,scamming,offline
5079,scamming,offline
5016,scamming,offline
4892,scamming,offline
5108,scamming,offline
5020,scamming,offline
5030,scamming,offline
5095,scamming,offline
5117,scamming,offline
5583,scamming,offline
5037,scamming,offline
5038,scamming,active
5127,scamming,offline
5189,scamming,offline
5379,scamming,offline
5176,scamming,offline
5042,scamming,offline
5152,scamming,offline
5018,scamming,offline
5306,scamming,offline
5171,scamming,offline
5257,scamming,offline
5226,scamming,offline
5158,scamming,offline
5307,scamming,offline
5218,scamming,offline
5175,scamming,offline
5075,scamming,offline
5019,scamming,offline
5196,scamming,offline
5166,scamming,offline
5142,scamming,offline
5187,scamming,offline
5249,scamming,offline
6790,scamming,offline
5204,scamming,offline
5245,scamming,offline
5250,scamming,offline
5232,scamming,offline
5094,scamming,offline
5246,scamming,offline
5207,scamming,offline
5270,scamming,offline
5093,scamming,offline
5267,scamming,offline
5244,scamming,offline
5203,scamming,offline
5098,scamming,offline
5215,scamming,offline
5268,scamming,offline
4219,scamming,offline
5279,scamming,offline
5280,scamming,offline
5148,scamming,offline
4725,scamming,offline
5265,scamming,offline
5252,scamming,offline
5167,scamming,offline
5236,scamming,offline
5208,scamming,offline
5096,scamming,offline
4263,scamming,active
5275,scamming,offline
5081,scamming,offline
5282,scamming,offline
5224,scamming,offline
5209,scamming,offline
5286,phishing,offline
4797,scamming,active
5102,scamming,offline
4679,scamming,offline
5183,scamming,offline
5320,scamming,offline
5373,scamming,offline
5317,scamming,offline
5328,scamming,offline
5162,scamming,offline
5266,scamming,offline
5299,scamming,offline
5157,scamming,offline
5354,scamming,offline
5238,scamming,offline
5377,scamming,offline
5376,scamming,offline
5301,scamming,offline
4985,scamming,offline
5243,scamming,offline
5143,scamming,offline
5329,scamming,offline
5298,scamming,offline
5327,scamming,offline
5248,scamming,offline
4944,scamming,offline
5315,scamming,offline
5229,scamming,offline
5223,scamming,offline
5326,scamming,offline
5264,scamming,offline
5321,scamming,active
5170,scamming,offline
4707,scamming,offline
5222,scamming,offline
5160,scamming,active
5310,scamming,offline
3017,scamming,offline
5113,scamming,active
5421,scamming,offline
5381,scamming,active
5312,scamming,offline
5221,scamming,offline
5169,scamming,offline
5099,scamming,offline
5357,scamming,offline
5439,scamming,active
5428,scamming,offline
5396,scamming,offline
5392,scamming,offline
5403,scamming,offline
5391,scamming,offline
3190,scamming,offline
5539,scamming,offline
5318,scamming,offline
5319,scamming,offline
5181,scamming,offline
5448,scamming,offline
4876,scamming,offline
5375,scamming,offline
5475,scamming,offline
5355,scamming,offline
5296,scamming,offline
5407,scamming,offline
5371,scamming,offline
5415,scamming,offline
4524,scamming,active
5378,scamming,offline
5255,scamming,offline
5471,scamming,offline
5205,scamming,offline
5399,scamming,offline
5527,scamming,offline
5526,scamming,offline
5497,scamming,offline
5422,scamming,offline
5492,scamming,offline
5773,scamming,offline
5382,scamming,offline
5441,phishing,offline
5216,scamming,active
5496,scamming,offline
5402,scamming,offline
5361,scamming,offline
4705,scamming,offline
5494,scamming,offline
5503,scamming,offline
5155,scamming,offline
5370,scamming,offline
5560,scamming,offline
5429,scamming,offline
5489,scamming,offline
5504,scamming,offline
5588,scamming,offline
5661,scamming,offline
5670,scamming,offline
5353,scamming,offline
4980,scamming,active
5499,scamming,offline
5633,scamming,offline
6182,scamming,active
5593,scamming,offline
5581,scamming,offline
5473,scamming,offline
5612,scamming,offline
5386,scamming,offline
5544,scamming,offline
5387,scamming,active
5602,scamming,offline
5538,scamming,offline
5144,scamming,offline
5331,scamming,offline
5412,scamming,offline
5409,scamming,offline
5013,scamming,offline
5405,scamming,offline
5590,scamming,offline
5437,scamming,offline
5752,scamming,offline
5452,scamming,offline
5140,scamming,offline
5604,scamming,offline
5561,scamming,offline
5423,scamming,offline
5586,scamming,offline
5644,scamming,offline
5660,scamming,offline
5601,scamming,offline
5103,scamming,offline
5419,scamming,offline
5623,scamming,offline
5595,scamming,offline
5563,scamming,offline
5592,scamming,offline
5607,scamming,offline
5654,scamming,offline
5659,scamming,offline
5838,scamming,active
5214,scamming,offline
5620,scamming,offline
5628,scamming,offline
5585,scamming,offline
5447,scamming,offline
5655,scamming,offline
5643,scamming,offline
5683,scamming,offline
5625,scamming,offline
5665,scamming,offline
5383,scamming,offline
5537,scamming,offline
5609,scamming,offline
5478,scamming,offline
5498,scamming,offline
5599,scamming,offline
5631,scamming,offline
5690,phishing,offline
5541,scamming,offline
5416,scamming,active
5653,scamming,offline
5505,scamming,offline
5118,scamming,offline
5637,scamming,offline
5559,scamming,offline
5401,scamming,offline
5677,scamming,offline
5542,scamming,offline
5611,scamming,offline
5278,scamming,offline
5424,scamming,offline
5479,scamming,offline
5664,scamming,offline
5657,scamming,offline
5730,scamming,offline
5743,scamming,offline
5806,scamming,offline
5642,scamming,offline
5731,scamming,offline
5571,scamming,offline
5261,scamming,offline
5681,scamming,offline
5765,scamming,offline
5684,scamming,offline
5627,scamming,offline
5547,scamming,offline
5507,scamming,offline
5761,scamming,offline
5723,scamming,offline
5755,scamming,offline
5775,scamming,offline
5720,scamming,offline
5672,scamming,offline
5449,scamming,offline
5691,scamming,offline
5632,scamming,offline
5728,scamming,offline
5736,scamming,offline
5235,scamming,offline
5524,scamming,offline
5816,scamming,offline
5843,scamming,offline
5738,scamming,offline
5777,scamming,offline
5591,scamming,offline
5724,scamming,offline
5523,scamming,offline
5739,scamming,offline
5817,scamming,offline
5785,scamming,offline
5783,scamming,offline
5818,scamming,offline
5748,scamming,offline
5831,scamming,offline
5663,scamming,offline
5751,scamming,offline
5768,scamming,offline
6043,scamming,offline
5651,scamming,offline
5801,scamming,offline
5721,scamming,offline
5784,phishing,offline
5860,scamming,offline
5656,scamming,offline
5092,scamming,offline
5759,scamming,offline
5735,scamming,offline
5795,scamming,offline
5779,scamming,offline
5756,scamming,offline
5835,scamming,offline
5855,scamming,offline
5618,scamming,offline
5658,scamming,offline
5763,scamming,offline
5803,scamming,offline
5741,scamming,offline
5360,scamming,offline
5778,scamming,offline
5682,scamming,offline
5726,scamming,offline
5575,scamming,offline
5822,scamming,offline
5753,scamming,offline
5868,scamming,offline
5754,scamming,offline
5804,scamming,offline
5770,scamming,offline
5742,scamming,offline
5930,scamming,offline
5864,scamming,active
5688,scamming,offline
5865,scamming,offline
5863,scamming,offline
5858,scamming,offline
5781,scamming,offline
5948,scamming,offline
5949,scamming,offline
5819,scamming,offline
5782,scamming,offline
5418,scamming,offline
5914,scamming,offline
5411,scamming,offline
5766,scamming,offline
5900,scamming,offline
5362,scamming,offline
6417,scamming,offline
5805,scamming,offline
6003,scamming,offline
5840,scamming,active
3711,scamming,active
3667,scamming,active
5932,scamming,offline
6001,scamming,offline
5866,scamming,offline
5892,scamming,offline
2980,scamming,offline
5772,scamming,offline
5841,scamming,offline
5191,scamming,active
5451,scamming,offline
5589,scamming,active
5821,scamming,offline
5895,scamming,offline
5965,scamming,offline
6025,scamming,offline
6006,scamming,offline
6148,scamming,offline
5857,scamming,offline
5587,scamming,offline
5886,scamming,offline
6119,scamming,offline
6032,scamming,offline
5894,scamming,active
5921,scamming,active
5796,scamming,offline
5281,scamming,offline
5980,scamming,offline
5978,scamming,offline
6029,scamming,offline
6033,scamming,offline
6040,scamming,offline
5116,scamming,offline
6046,scamming,offline
6028,phishing,offline
5927,scamming,offline
6050,scamming,offline
5976,scamming,offline
6054,scamming,offline
2935,phishing,offline
5641,scamming,offline
5845,scamming,offline
6069,scamming,offline
6024,phishing,offline
5613,scamming,offline
6081,phishing,active
5854,scamming,offline
5885,scamming,offline
6044,scamming,active
6051,scamming,offline
6078,scamming,offline
6047,scamming,offline
6121,scamming,offline
6030,scamming,offline
6020,scamming,offline
5722,scamming,offline
5747,scamming,offline
5776,scamming,offline
6052,scamming,offline
6125,scamming,offline
6171,scamming,active
5536,scamming,offline
6077,scamming,offline
5896,scamming,offline
6150,scamming,offline
6097,scamming,offline
5807,scamming,offline
5944,scamming,offline
6144,scamming,offline
6146,scamming,offline
6105,scamming,offline
6107,scamming,offline
6095,scamming,offline
6195,scamming,offline
5968,phishing,offline
6204,scamming,offline
6185,scamming,offline
6165,scamming,offline
6086,scamming,active
6166,phishing,active
5867,scamming,offline
6133,scamming,offline
6193,scamming,active
6205,scamming,active
6190,scamming,offline
6267,scamming,offline
5929,scamming,offline
6214,scamming,offline
6138,scamming,offline
6227,scamming,active
6242,phishing,active
6056,scamming,offline
6270,scamming,offline
6252,phishing,active
6094,scamming,offline
6289,scamming,offline
6278,scamming,active
6277,scamming,active
6254,scamming,active
6273,scamming,active
6234,scamming,offline
6149,scamming,offline
4903,scamming,offline
6332,scamming,offline
6189,scamming,offline
6303,scamming,offline
6087,scamming,offline
6258,scamming,offline
6082,scamming,offline
6288,scamming,active
6345,scamming,offline
5832,scamming,offline
5834,scamming,offline
6338,scamming,offline
6302,scamming,active
6168,scamming,offline
6366,scamming,offline
5762,scamming,offline
6197,scamming,offline
6169,scamming,offline
6283,phishing,offline
6351,scamming,offline
5979,scamming,offline
5977,scamming,offline
6244,phishing,offline
6330,scamming,active
6337,phishing,active
6333,scamming,active
6325,scamming,active
6331,scamming,active
6319,scamming,active
6357,scamming,offline
6315,scamming,active
6358,scamming,offline
6359,scamming,offline
6367,scamming,offline
6369,scamming,active
6391,scamming,offline
5574,scamming,offline
6173,scamming,offline
6384,scamming,active
6042,scamming,offline
6362,scamming,offline
6458,phishing,offline
6328,scamming,offline
5621,scamming,offline
6400,scamming,offline
2359,phishing,offline
6459,phishing,offline
6177,scamming,active
6392,phishing,active
6377,scamming,offline
6449,scamming,offline
6313,scamming,active
6399,scamming,active
6347,scamming,offline
6311,scamming,offline
6261,scamming,active
6281,scamming,offline
6476,scamming,offline
6066,scamming,active
6524,phishing,active
6470,phishing,offline
6323,scamming,offline
6509,scamming,offline
6466,scamming,offline
6492,phishing,offline
6415,scamming,offline
6517,phishing,offline
5983,scamming,active
5861,scamming,active
5942,scamming,active
6546,scamming,offline
6418,scamming,offline
6516,phishing,offline
6464,scamming,offline
6545,scamming,offline
5799,scamming,offline
6550,scamming,offline
6563,scamming,active
6825,scamming,offline
5950,scamming,active
6542,scamming,offline
6527,phishing,offline
6848,phishing,offline
6549,scamming,offline
6564,phishing,offline
6528,phishing,offline
6558,scamming,offline
6593,phishing,active
6594,scamming,offline
6482,scamming,offline
6599,scamming,offline
6403,scamming,offline
6602,phishing,offline
6601,scamming,offline
6591,scamming,offline
6622,scamming,offline
6280,scamming,offline
6175,scamming,active
6467,scamming,offline
4662,scamming,offline
6659,scamming,offline
6645,scamming,offline
6526,scamming,offline
6037,phishing,active
6606,scamming,offline
6652,scamming,offline
4066,scamming,offline
6684,scamming,offline
6553,scamming,offline
6587,scamming,offline
6656,scamming,offline
6663,scamming,offline
6611,scamming,offline
6575,scamming,offline
6660,scamming,offline
6655,scamming,offline
6686,scamming,offline
6693,scamming,offline
6778,scamming,offline
3340,phishing,offline
6683,scamming,offline
6712,scamming,offline
6711,scamming,offline
6532,scamming,offline
6691,scamming,offline
6620,scamming,offline
6702,scamming,offline
6735,scamming,offline
6717,scamming,active
6699,scamming,offline
6647,scamming,offline
5757,scamming,offline
6502,scamming,offline
4269,phishing,offline
6614,scamming,offline
6739,scamming,offline
6697,scamming,offline
6682,scamming,offline
6726,scamming,offline
6704,scamming,offline
3053,scamming,offline
6753,scamming,offline
6763,scamming,offline
6694,scamming,offline
6801,scamming,offline
6908,scamming,offline
6609,scamming,offline
6643,scamming,offline
6612,scamming,offline
6286,scamming,active
6255,scamming,offline
6661,phishing,active
6767,phishing,offline
6803,scamming,offline
6725,scamming,offline
6751,scamming,offline
6619,scamming,offline
6811,scamming,offline
6677,scamming,offline
6668,scamming,active
6805,scamming,offline
6750,scamming,offline
6780,scamming,offline
6795,scamming,offline
6802,scamming,offline
6788,scamming,offline
6101,scamming,offline
6804,scamming,offline
6799,scamming,offline
6827,phishing,offline
6865,scamming,offline
6710,scamming,active
6833,scamming,offline
6481,scamming,offline
6680,scamming,offline
6676,scamming,active
5645,scamming,offline
6080,phishing,offline
6722,scamming,offline
6874,scamming,offline
6334,phishing,offline
6211,scamming,offline
6540,scamming,active
6760,scamming,offline
6828,scamming,offline
6732,scamming,offline
6869,scamming,offline
6812,scamming,offline
6499,scamming,offline
6474,phishing,active
6713,scamming,offline
6800,scamming,active
5450,scamming,offline
6879,scamming,offline
6859,scamming,offline
6843,scamming,offline
6856,scamming,offline
6853,scamming,offline
6808,scamming,offline
5640,scamming,offline
6721,scamming,offline
6312,scamming,active
6832,scamming,offline
6806,scamming,offline
6783,scamming,offline
6777,scamming,offline
6769,scamming,offline
6858,scamming,offline
6749,scamming,offline
6871,scamming,offline
6870,scamming,offline
6873,scamming,offline
6776,scamming,offline
5596,scamming,offline
6897,scamming,offline
6816,scamming,offline
6861,scamming,offline
6535,phishing,inactive
6860,scamming,offline
6889,scamming,offline
6830,scamming,offline
6877,scamming,offline
6896,scamming,offline
6884,scamming,offline
6885,scamming,offline
6909,scamming,offline
6747,scamming,active
6815,scamming,offline
6834,scamming,offline
6631,phishing,offline
6905,scamming,offline
6900,scamming,offline
6903,scamming,offline
6854,scamming,offline
3457,scamming,offline
6868,scamming,offline
6724,scamming,offline
5368,scamming,offline
6755,scamming,offline
6559,scamming,active
6754,scamming,offline
6533,scamming,offline
6355,scamming,offline
182,phishing,offline
3651,phishing,active
6636,scamming,active
6789,scamming,active
6821,scamming,offline
6893,scamming,offline
3568,scamming,offline
6901,scamming,active
6855,scamming,active
6628,phishing,active
3157,scamming,offline
6041,scamming,active
6824,scamming,offline
6457,phishing,active
6863,scamming,active
2595,phishing,active
2130,scamming,active
6547,scamming,offline
86,phishing,active
6910,scamming,active
2603,phishing,active
3024,scamming,offline
3056,scamming,offline
2964,scamming,offline
2587,scamming,suspended
3072,scamming,offline
2990,scamming,offline
3049,scamming,offline
3082,scamming,offline
3112,scamming,offline
3031,scamming,offline
3060,scamming,offline
3208,scamming,offline
3125,phishing,active
3219,scamming,offline
3290,scamming,offline
3037,scamming,offline
3374,scamming,offline
6226,scamming,offline
6666,phishing,active
3073,scamming,offline
3397,scamming,active
3961,phishing,active
5430,scamming,offline
3191,scamming,offline
4242,scamming,active
2538,phishing,active
3025,scamming,active
3083,scamming,offline
2974,scamming,offline
2984,scamming,offline
2978,scamming,offline
4821,scamming,active
2246,phishing,active
3136,scamming,offline
5576,scamming,active
3046,scamming,offline
2263,phishing,active
3005,scamming,active
4327,scamming,offline
2466,phishing,active
5431,scamming,offline
2548,phishing,active
3566,phishing,active
5433,scamming,offline
6035,scamming,active
2253,phishing,active
3134,scamming,offline
3231,scamming,offline
4025,phishing,offline
5685,scamming,active
2636,scamming,active
4536,scamming,offline
5426,scamming,offline
4233,scamming,active
6707,scamming,active
6378,scamming,offline
2358,scamming,active
6771,scamming,active
6782,scamming,active
5522,scamming,active
3567,scamming,offline
6765,phishing,active
6191,scamming,offline
4960,scamming,active
2740,scamming,active
2746,scamming,active
2743,scamming,active
2744,scamming,active
2739,scamming,active
2748,scamming,active
2742,scamming,active
2745,scamming,active
2747,scamming,active
4246,scamming,active
6670,scamming,active
2741,scamming,active
2751,scamming,active
6525,phishing,active
6642,scamming,active
6568,scamming,offline
4616,scamming,offline
6791,scamming,active
6675,scamming,active
6229,scamming,active
6875,scamming,active
6637,scamming,active
4468,scamming,active
5425,scamming,offline
6605,scamming,active
2700,phishing,active
6844,scamming,offline
6368,scamming,active
3034,phishing,active
6354,scamming,active
6820,phishing,offline
6110,scamming,active
5622,scamming,active
4123,phishing,active
4187,phishing,active
6008,scamming,active
6170,scamming,offline
3178,scamming,active
6646,scamming,offline
6294,phishing,offline
3548,phishing,active
3048,scamming,active
3249,scamming,active
5395,phishing,offline
6548,scamming,offline
6818,scamming,active
6851,scamming,active
6604,scamming,offline
5149,scamming,offline
5624,scamming,active
6118,scamming,active
6773,phishing,offline
6117,scamming,active
3222,phishing,active
6850,scamming,active
6826,phishing,offline
6248,scamming,active
6792,scamming,active
6785,scamming,active
6361,scamming,offline
6784,scamming,offline
4501,scamming,active
4171,scamming,active
6662,scamming,active
5891,scamming,offline
2567,phishing,offline
6586,phishing,active
3216,scamming,active
4264,scamming,offline
6736,scamming,offline
6692,scamming,offline
6819,phishing,offline
6452,phishing,offline
6886,scamming,offline
6320,scamming,offline
6164,scamming,offline
6186,scamming,offline
6371,scamming,offline
6882,scamming,offline
6650,scamming,offline
4979,scamming,offline
3914,phishing,offline
6687,scamming,offline
6113,scamming,offline
6671,scamming,offline
5024,scamming,offline
6009,scamming,offline
4596,scamming,offline
3633,scamming,offline
3131,phishing,offline
4262,scamming,offline
6310,scamming,offline
5367,scamming,offline
6341,scamming,offline
6624,scamming,offline
6356,scamming,offline
2367,phishing,offline
6888,scamming,offline
3041,scamming,offline
6253,scamming,offline
6864,scamming,offline
6849,scamming,offline
6329,scamming,offline
6387,scamming,offline
2369,phishing,offline
6116,scamming,offline
6887,scamming,offline
6318,scamming,offline
2371,phishing,offline
2754,phishing,offline
2895,phishing,offline
3237,scamming,offline
3514,scamming,offline
3875,scamming,offline
3809,scamming,offline
4557,scamming,offline
5528,scamming,offline
5220,scamming,offline
5564,scamming,offline
6236,scamming,offline
